"MouseID","AKT_N","AMPKA_N","APP_N","BDNF_N","BRAF_N","Bcatenin_N","CAMKII_N","CREB_N","DSCR1_N","DYRK1A_N","ELK_N","ERK_N","GSK3B_N","ITSN1_N","JNK_N","MEK_N","MTOR_N","NR1_N","NR2A_N","NR2B_N","P38_N","PKCA_N","RSK_N","SOD1_N","TRKA_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","pMEK_N","pMTOR_N","pNR1_N","pNR2A_N","pNR2B_N","pNUMB_N","pPKCAB_N","pRSK_N","ADARB1_N","ARC_N","AcetylH3K9_N","BAD_N","BAX_N","BCL2_N","Behavior","CDK5_N","CaNA_N","EGR1_N","ERBB4_N","GFAP_N","Genotype","GluR3_N","GluR4_N","H3AcK18_N","H3MeK4_N","IL1B_N","NUMB_N","P3525_N","P70S6_N","PSD95_N","RAPTOR_N","RRP1_N","S6_N","SHH_N","SNCA_N","SYP_N","TIAM1_N","Tau_N","Treatment","Ubiquitin_N","class","nNOS_N","pCASP9_N","pCFOS_N","pGSK3B_N","pGSK3B_Tyr216_N","pP70S6_N","pPKCG_N","pS6_N"
"50810F_3","0.751487336","0.397416284","0.384837668","0.326874044","0.463029067","2.220295767","0.438041815","0.197518273","0.584735679","0.5075641679999999","1.142614312","2.90209077","1.057793643","0.61227265","0.270100289","0.301886792","0.39163692","2.295597484","4.876593575","0.500254972","0.285228625","0.29100798899999997","0.204657488","0.327553969","0.7215706270000001","0.246642869","0.21145674","3.731769505","0.23440421600000003","1.533061363","0.769335373","0.322794493","0.307666157","0.7496175420000001","0.8405575390000001","0.761176271","1.643889172","0.46472888","1.5090940000000002","0.45079041299999995","0.872029432","0.118424978","0.111961818","0.11494544966666669","0.18375261","0.12585135466666664","C/S","0.32803022800000003","1.521328428","0.1407258133333333","0.13572636","0.123297206","Control","0.200258526","0.111961818","0.10064601966666666","0.15202421866666668","0.385701501","0.20682112","0.221040072","0.8698419009999999","2.192999901","0.306476288","0.191110669","0.6849955259999999","0.18434921","0.150541911","0.258625833","0.398096209","0.164860296","Saline","0.97136323","c-CS-s","0.152331709","1.208412051","0.093765536","0.176394551","0.636770409","0.20584735699999998","0.913990256","0.11842497800000001"
"3425_1","0.741174157","0.380568394","0.436031075","0.318812076","0.27987019399999996","2.497590717","0.329137575","0.175631822","0.553643426","0.37869997","1.513423149","2.752581375","1.193922706","0.738617367","0.226177599","0.313698495","0.447634969","2.426885633","4.070213394","0.5651489820000001","0.453338578","0.298456092","0.151145639","0.709509293","0.701150556","0.219097256","0.165896352","3.622971777","0.246435244","1.117317337","0.386665355","0.313305143","0.276133346","0.714032845","0.862130003","0.748057823","1.508014554","0.361884158","1.248795358","0.475562986","0.988655509","0.125968775","0.306357408","0.15090419","0.199764124","0.114455801","S/C","0.31141188399999997","1.249017185","0.163034932","0.153993036","0.118274739","Ts65Dn","0.229641694","0.153936875","0.167303156","0.16202403699999998","0.5120184210000001","0.233123666","0.35695832899999996","1.060934516","2.161967876","0.302979644","0.161687072","0.72542963","0.240873863","0.164045827","0.420307761","0.477136395","0.30130293199999997","Saline","1.266033921","t-SC-s","0.224868022","1.777322251","0.139784342","0.160844659","0.94945524","0.5833415279999999","2.287599685","0.125968775"
"3606_6","0.7287810229999999","0.378993555","0.423693953","0.276840806","0.326203209","2.112436583","0.331962155","0.14465926199999998","0.593308652","0.414507062","1.190730838","2.516796929","1.145619087","0.675030852","0.208967503","0.2883587","0.479089538","2.2022487319999997","4.440010968999999","0.578637049","0.466886055","0.293843411","0.132044426","0.65281777","0.6056492529999999","0.240641711","0.157959687","4.968600027","0.187851364","1.4172494169999998","0.452077334","0.31989579","0.252433841","0.901549431","0.81434252","0.837926779","1.642259701","0.318798848","1.231180584","0.393253805","1.459272861","0.134924715","0.133015057","0.127506427","0.187366875","0.122438487","S/C","0.257510099","0.940653691","0.17958134399999998","0.160705105","0.10113845","Ts65Dn","0.221446934","0.125596768","0.124788836","0.15358061","0.564230628","0.175541682","0.271465296","1.230995226","2.087844289","0.30508707","0.143224385","0.331325744","0.24671318399999995","0.16827029","0.424972457","0.441930618","0.23856041100000003","Memantine","1.32875505","t-SC-m","0.212486228","1.882482556","0.125817113","0.128020566","0.8946749909999999","0.344302756","1.593463092","0.134924715"
"3414_12","0.535707374","0.316431198","0.449196826","0.312754016","0.653183666","2.125798336","0.361718599","0.208825237","0.540545771","0.6053802979999999","0.8815560290000001","2.239210374","1.470872847","0.875749952","0.27288562","0.267660151","0.381072189","2.184633249","3.676795045","0.49448422700000005","0.30830269","0.32359202600000003","0.179988388","0.319140701","0.7619508420000001","0.225275789","0.189084575","2.154635185","0.213083027","1.779756145","0.7795626090000001","0.275401587","0.2663054","0.633443004","0.7155022259999999","0.399071028","1.365202245","0.28469131","1.4956454419999998","0.4817108570000001","0.8171877009999999","0.096101891","0.154251898","0.122346584","0.158626013","0.13157910933333333","C/S","0.271452464","1.6583043869999998","0.127749904","0.12903640800000002","0.101119259","Ts65Dn","0.201723916","0.100990609","0.12389039","0.16904670000000002","0.411681461","0.149491831","0.25408465199999997","0.742956387","2.227196707","0.249854848","0.14100090099999998","0.337064197","0.18873022","0.113855654","0.339894507","0.346429263","0.17445001899999998","Memantine","0.962948668","t-CS-m","0.165058536","1.175479223","0.123078895","0.154123247","0.841373987","0.45093864899999997","1.832497105","0.096101891"
"3424_13","0.851962841","0.345519928","0.351513335","0.32394366199999997","0.415043452","2.001798022","0.454000599","0.227749476","0.6718609529999999","0.326640695","1.103685945","2.069523524","1.064129458","0.509439616","0.27779442600000004","0.303865748","0.47947258","2.271501349","2.823793827","0.6338028170000001","0.437219059","0.279892119","0.232244531","0.973329338","0.697932274","0.284087504","0.228049146","2.556188193","0.252322445","1.515732694","0.441414444","0.341923884","0.341923884","0.7830386570000001","0.798921187","0.690440515","1.500749176","0.302367396","1.141744082","0.463590051","1.081499593","0.131621842","0.063569682","0.200280531","0.15403423","0.14924008666666666","S/C","0.29686226600000004","1.297473513","0.249299706","0.163610432","0.123879381","Control","0.189894051","0.116544417","0.197840261","0.2459874436666667","0.6807253459999999","0.14201304","0.30317848399999997","0.898329258","2.399755501","0.307761462","0.170537897","0.270171149","0.31601467","0.17155664199999998","0.4694376529999999","0.369493557","0.189079055","Saline","1.321312143","c-SC-s","0.186634067","1.697840261","0.190301548","0.16259168699999998","1.0","0.35840575399999997","1.319478403","0.131621842"
"3517_15","0.5681535010000001","0.430351358","0.406927486","0.336905059","0.24570147","1.5813605780000002","0.323697982","0.17019686","0.625467231","0.28208323","0.8624470470000001","1.521804137","0.872663843","0.378519811","0.209070521","0.25043608300000003","0.5300274110000001","1.870919512","2.692748567","0.583603289","0.5130824820000001","0.324943932","0.15399950199999998","0.426115126","0.467729878","0.206578619","0.199850486","3.801146275","0.163219537","1.090954398","0.294044356","0.261649639","0.249688512","0.751308248","0.7216546220000001","0.488412659","1.185397458","0.404435584","1.260403688","0.394966359","0.952948365","0.09532539","0.330889093","0.185151237","0.156889704","0.14833486099999998","S/C","0.21387106600000003","0.8003360829999999","0.19222650033333333","0.139321723","0.122670333","Ts65Dn","0.17399938899999998","0.113046135","0.22487015","0.247632142","0.403910785","0.1446685","0.298350137","0.583104186","1.699511152","0.3964615","0.17170791300000002","0.30094714300000003","0.224717385","0.166208372","0.386953865","0.520807376","0.181790406","Saline","1.141613199","t-SC-s","0.135808127","1.2138710659999998","0.156889704","0.16101436","0.712343416","0.6576127589999999","1.739688359","0.09532539"
"3517_12","0.603891892","0.430054054","0.471135135","0.314810811","0.29318918899999996","1.911351351","0.354594595","0.18054054100000003","0.648648649","0.29643243199999997","1.035675676","1.776864865","0.994810811","0.430918919","0.233513514","0.251027027","0.551351351","2.175135135","3.218594595","0.613189189","0.537513514","0.346810811","0.162162162","0.507027027","0.555675676","0.233297297","0.186162162","4.482810811","0.186594595","1.212972973","0.307891892","0.336864865","0.265081081","0.7956756759999999","0.819891892","0.562810811","1.365405405","0.446702703","1.382486486","0.435459459","1.030037083","0.103337454","0.373176761","0.183312732","0.160321384","0.14956736699999998","S/C","0.232385661","0.854758962","0.217658242","0.144622991","0.119035847","Ts65Dn","0.198516687","0.126699629","0.207169345","0.271693449","0.394932015","0.146106304","0.294684796","0.641656366","1.78566131","0.420324324","0.17515451199999998","0.352410383","0.211248455","0.158343634","0.368850433","0.52972973","0.208776267","Saline","1.179728059","t-SC-s","0.1592089","1.252533993","0.151915946","0.164524104","0.719035847","0.701189189","1.916192831","0.10333745400000001"
"3415_6","0.721442886","0.389556892","0.409374304","0.343910042","0.495769316","2.2723224230000003","0.32698730800000003","0.15898463599999998","0.535292808","0.569917613","1.400356268","2.79492318","1.4258517030000002","0.761077711","0.234914273","0.292362503","0.4647071920000001","2.598085059","4.764640392","0.6014250720000001","0.416499666","0.373747495","0.143954576","0.304720552","0.750501002","0.203963483","0.164439991","3.843464707","0.193052772","1.575706969","0.836450679","0.306501893","0.27343576","0.738922289","0.945335115","0.925851703","1.740480962","0.35159207299999995","2.3744154980000003","0.471832554","1.744162941","0.12791853","0.125558867","0.135866865","0.191381023","0.11009687","C/S","0.309736711","1.5065201190000002","0.155923994","0.177968207","0.12506209599999998","Control","0.271112767","0.136612022","0.114257327","0.142138599","0.55377546","0.212369598","0.332774466","0.985221063","2.38065077","0.288799822","0.160643318","0.483420268","0.247516145","0.15052161","0.461313959","0.400356268","0.204359165","Memantine","1.176353701","c-CS-m","0.188462494","1.674242424","0.133817685","0.16821907600000002","1.002483855","0.294032509","1.960879285","0.12791853"
"3499_9","0.540200629","0.328791735","0.35723910799999997","0.268153915","0.3031891","1.957029495","0.29914657899999997","0.147926336","0.527923342","0.297349903","1.038179368","2.1639466990000003","1.17592454","0.475370564","0.215601138","0.207965264","0.429106154","2.095074113","3.3070818980000003","0.521934421","0.406947148","0.32624644399999997","0.142835754","0.276089235","0.596945651","0.203922743","0.148824674","3.2858212310000003","0.167689774","1.081449319","0.391076508","0.267555023","0.214553077","0.650247043","0.7707740679999999","0.532864201","1.333283426","0.351100464","1.895942506","0.468932475","1.026668758","0.105890658","0.294297592","0.153815986","0.163934426","0.104400345","C/S","0.27060946","1.540591419","0.14510942","0.148952859","0.110283159","Control","0.244725076","0.117107224","0.162600988","0.154835673","0.523648914","0.164954114","0.309200722","0.912149973","2.189348184","0.264261117","0.13499098","0.51235391","0.22276257","0.139618794","0.38528512","0.35199880200000006","0.179935681","Memantine","1.042513138","c-CS-m","0.176249118","1.477919837","0.111381285","0.145893796","0.8934034040000001","0.502620153","2.506235783","0.10589065800000001"
"362_8","0.653838898","0.368043765","0.391058291","0.265610262","0.26240332","1.690435767","0.322580645","0.149594416","0.579701943","0.321071496","0.8783248440000001","1.944916054","1.073571024","0.504621769","0.207696661","0.232031692","0.482927749","1.89718921","2.894736842","0.521976985","0.5404640629999999","0.257875872","0.141671383","0.520467836","0.521222411","0.200150915","0.166006414","3.586493115","0.16789285","1.161478966","0.34295416","0.26711941100000003","0.230333899","0.747594793","0.704961328","0.587059045","1.330692322","0.309186946","0.954159593","0.372571213","0.7075726840000001","0.11933739","0.093306288","0.144466982","0.165314402","0.135677259","S/C","0.229546991","0.941852603","0.197318008","0.14288934","0.099166103","Control","0.204755465","0.098715348","0.12914131199999998","0.18683795399999997","0.577417174","0.133761551","0.24780256899999997","0.896439035","1.897115168","0.305414073","0.124070318","0.243745774","0.248816768","0.160581474","0.347532116","0.41992077","0.157876944","Memantine","1.133310796","c-SC-m","0.158102321","1.204755465","0.129254","0.11753437","0.7960333559999999","0.40596113899999997","1.257606491","0.11933739"
"3525_6","0.866438356","0.5109081679999999","0.5454084220000001","0.439751395","0.343607306","2.87201928","0.417047184","0.21638762","0.755327245","0.423008625","1.530314561","3.677321157","1.326103501","0.6759259259999999","0.278538813","0.344368341","0.5911973620000001","2.702308473","5.899036022000001","0.735159817","0.501902588","0.453450025","0.179477423","0.5579655","0.895991882","0.302004059","0.215119229","7.1046423139999995","0.273972603","1.6576610859999998","0.4568746829999999","0.37924911200000005","0.369863014","0.966768138","0.979959411","0.84906139","1.928843227","0.475773719","2.575342466","0.5714104520000001","2.148067001","0.146512121","0.233373383","0.163615803","0.209626122","0.143967772","S/C","0.33769171","1.161283483","0.190402149","0.18686833","0.123259594","Ts65Dn","0.190826207","0.142342215","0.165100007","0.176125521","0.473178316","0.186232243","0.339599972","1.014771362","2.371333663","0.4188229329999999","0.172591703","0.440667185","0.259594318","0.177609725","0.472188847","0.587519026","0.21803661","Saline","1.553678705","t-SC-s","0.206233656","1.576153792","0.121351332","0.181708955","0.919216906","0.725139523","2.553042618","0.146512121"
"3417_15","0.460811562","0.293218455","0.391050584","0.290439133","0.382156754","1.368538077","0.330183435","0.207615342","0.5969983320000001","0.495831017","0.672317954","1.621734297","0.728460256","0.5","0.227626459","0.24041134","0.378821568","1.569483046","2.217342968","0.47609783200000005","0.403001668","0.25069483","0.160088938","0.327404113","0.558365759","0.229294052","0.18954975","2.131183991","0.192329072","1.178710395","0.521956643","0.279599778","0.310172318","0.654530295","0.5911617570000001","0.535853252","1.101167315","0.3699277379999999","0.718732629","0.379655364","0.599651221","0.124813154","0.162680618","0.19717386666666667","0.141504733","0.233931241","C/S","0.30941704","1.398355755","0.18552366566666667","0.153961136","0.137518685","Ts65Dn","0.273542601","0.154210264","0.15997177266666668","0.2787126283333333","0.622321873","0.139013453","0.324364723","0.922272048","2.18161435","0.299055031","0.17638266100000002","0.361733931","0.262082711","0.192825112","0.532635775","0.356031128","0.176133533","Memantine","1.170403587","t-CS-m","0.14997508699999998","1.713004484","0.159192825","0.161684106","0.7725460890000001","0.200111173","1.027404086","0.12481315400000001"
"311_13","0.593329253","0.486842105","0.365361077","0.29130967","0.430232558","1.421052632","0.33598531200000004","0.188188494","0.827111383","0.4883720929999999","0.806915545","2.119339045","0.971848225","0.5400856789999999","0.237760098","0.238066095","0.564565483","1.913402693","2.8736230110000003","0.6214810279999999","0.456854345","0.309669523","0.177172583","0.382802938","0.488984088","0.215422277","0.210526316","1.414932681","0.1624847","1.689412485","0.685740514","0.301407589","0.243268054","0.82619339","0.7328641370000001","0.551713586","1.222766218","0.480110159","1.260097919","0.366585067","0.711608127","0.075444952","0.118601355","0.196251378","0.155930068","0.198298945","C/S","0.239407781","0.981414396","0.222554733","0.113718696","0.117341314","Control","0.16286029300000002","0.090722948","0.155772563","0.267758702","0.372814616","0.15671759300000002","0.245077965","0.704835407","1.402583084","0.485312118","0.211529375","0.170105528","0.225862341","0.172468105","0.411245865","0.549571603","0.14269963800000002","Memantine","1.103323358","c-CS-m","0.106315955","0.945818239","0.14285283466666668","0.17908332","0.620412663","0.330171359","0.9020318159999999","0.075444952"
"3489_9","0.7832154459999999","0.34563181","0.347734659","0.304721851","0.28044351","2.32422099","0.387306442","0.172815905","0.5184477160000001","0.211814185","1.081246416","2.468935194","1.082202256","0.422099025","0.243356911","0.31198623600000003","0.43528962","2.491493022","3.806346779","0.545402409","0.372012999","0.27547314100000003","0.188491684","0.902121965","0.727585548","0.246033263","0.188300516","2.601032307","0.22099025","3.0342190789999997","0.288472567","0.32001529300000003","0.28139935","0.7191741540000001","0.870961575","0.710380424","1.634677882","0.26037086600000003","1.175492258","0.418275664","0.88122341","0.118546625","0.057951018","0.122685984","0.165229389","0.095665172","S/C","0.273772565","1.256755203","0.144302633","0.154651029","0.10509371","Control","0.197309417","0.098884673","0.116017017","0.181901805","0.489479131","0.163619639","0.252845809","0.980682994","2.387489939","0.270311604","0.132689433","0.291709785","0.20593308","0.137403702","0.461538462","0.34983750700000005","0.140623203","Saline","1.253305738","c-SC-s","0.190640451","1.436702311","0.098769691","0.138898471","0.780728987","0.325559167","1.247211682","0.118546625"
"363_1","0.639349629","0.340026189","0.520624182","0.34209952","0.6923832390000001","2.399388913","0.34406372799999996","0.160846792","0.5629637710000001","0.787210825","1.601593191","2.401462244","1.262876473","1.0855521609999998","0.25305543399999997","0.283500655","0.426342209","2.626909646","4.110323003","0.533064164","0.33707987799999994","0.396224356","0.15866433900000002","0.31547359199999997","0.788520297","0.21715408100000003","0.169467481","5.635312091","0.234831951","1.705914448","1.077258839","0.30619816699999997","0.248144915","0.701986032","0.894260148","0.733849847","1.6463334790000002","0.36141423","2.687690965","0.5687472720000001","1.379389962","0.107668003","0.368756836","0.14205857300000002","0.181431523","0.108640175","C/S","0.309940454","1.585915664","0.14922833900000002","0.155122129","0.114837769","Ts65Dn","0.22900717","0.152448657","0.17535545","0.166545145","0.495929031","0.218191761","0.283266497","1.115384615","2.218434804","0.25240069800000003","0.157552558","0.73745291","0.216247418","0.120853081","0.441608944","0.423395897","0.267164905","Memantine","1.210900474","t-CS-m","0.19874832899999997","1.676631425","0.11574918","0.16757807800000002","0.9922833879999999","0.45875163700000005","2.789828655","0.10766800300000001"
"3525_13","0.770619203","0.418149912","0.501128102","0.361243419","0.384306844","2.189019804","0.473301579","0.233642517","0.737277513","0.34369516200000005","0.998746553","2.575582853","1.292053146","0.562547004","0.299573828","0.33492103300000003","0.532714966","2.412885435","3.949360742","0.690649286","0.505139133","0.432940587","0.212083229","0.5277011779999999","0.830533968","0.330157934","0.225620456","6.060165455","0.25495111600000003","1.625219353","0.462772625","0.404111306","0.379794435","0.8656304840000001","0.8322887940000001","0.695161695","1.691150664","0.419654049","2.257959388","0.5465028829999999","1.184789441","0.12979258300000002","0.198302954","0.189189189","0.17316153399999998","0.146134507","S/C","0.286769327","1.104494029","0.182589566","0.155876807","0.108108108","Ts65Dn","0.164362036","0.128221245","0.169076053","0.243714645","0.486800754","0.136392206","0.331081081","0.761313639","2.2655562540000003","0.404111306","0.179761157","0.3654934","0.232715273","0.170804525","0.4902577","0.473301579","0.184003771","Saline","1.470930233","t-SC-s","0.192803268","1.450031427","0.121935889","0.164676304","0.957888121","0.7295061420000001","2.798554368","0.12979258300000002"
"3426_4","0.7582706770000001","0.415914787","0.492105263","0.382957393","0.368671679","2.640225564","0.385338346","0.206516291","0.643609023","0.484586466","1.445739348","2.881203008","1.335087719","0.74160401","0.266290727","0.32832080199999997","0.476315789","2.445614035","4.281578947","0.595363409","0.409899749","0.357769424","0.182706767","0.735213033","0.788721805","0.25764411","0.19887218","3.963032581","0.243734336","1.415789474","0.527944862","0.35601503799999995","0.32719298199999997","0.804636591","0.8785714290000001","0.820676692","1.595363409","0.407894737","1.69273183","0.553884712","1.220266873","0.121510991","0.255527622","0.147747051","0.193901889","0.112292916","S/C","0.33945722899999997","1.4824340880000002","0.139366983","0.16147747099999998","0.117772191","Ts65Dn","0.211177722","0.129181976","0.133887707","0.166827822","0.472184619","0.229807258","0.31070714899999996","1.108747502","2.136208341","0.363408521","0.16315348400000002","0.6267001870000001","0.20331335","0.14084961","0.46257977200000006","0.520300752","0.3123187","Saline","1.1904853990000002","t-SC-s","0.215303294","1.644878489","0.106040095","0.17727067600000002","0.92786695","0.529197995","2.546187069","0.121510991"
"3500_9","0.576717","0.359961033","0.39308329299999994","0.26562753699999997","0.220003247","1.962656275","0.326514044","0.182821887","0.591329761","0.27309628199999997","1.030524436","2.028088975","0.95112843","0.471667478","0.208962494","0.23948693","0.435135574","2.114466634","3.715213509","0.737782107","0.445202143","0.279103751","0.14385452199999998","0.573469719","0.619418737","0.213508686","0.18006169800000002","5.516317583999999","0.182172431","1.200357201","0.357363208","0.334632245","0.27455755800000003","0.7830816690000001","0.804676084","0.936515668","1.521026141","0.330573145","1.163825296","0.41678844","1.414222625","0.122183218","0.141999774","0.177782811","0.177103386","0.164307553","S/C","0.296455668","1.093760616","0.223643981","0.145396897","0.115841921","Control","0.269391915","0.15151172","0.20054354","0.241648737","0.6096704789999999","0.161589854","0.26735364100000003","0.967161137","2.499150719","0.318882936","0.177782811","0.353414109","0.189559506","0.17517834899999998","0.49699920700000005","0.426855009","0.176197486","Memantine","1.350809648","c-SC-m","0.185596195","1.765711697","0.136564375","0.148794021","0.8305967609999999","0.33836661799999995","1.675348205","0.12218321800000001"
"3419_6","0.574016137","0.323563313","0.276798946","0.258191997","0.26082661","1.826774247","0.338712333","0.185904825","0.517865964","0.308084966","0.880289807","1.910423185","0.910917174","0.402272353","0.21142763","0.233327845","0.379219496","1.800098798","3.008891816","0.492178495","0.383830068","0.263131895","0.171414457","0.726658982","0.553762556","0.237279763","0.17586036600000002","4.405236292","0.198583896","1.057302816","0.361929853","0.322739997","0.279433558","0.723859707","0.654701136","0.877984522","1.358142598","0.297217191","1.065535979","0.434546353","0.968602826","0.12389808","0.318439802","0.17572982366666667","0.17328825","0.168327365","S/C","0.235116532","0.984663688","0.149257336","0.151068712","0.099263374","Control","0.19103973","0.101316266","0.215915952","0.1833759216666667","0.523125226","0.157710421","0.262166405","0.8899891320000001","2.207462867","0.284702783","0.162782273","0.314092501","0.192368071","0.15215553699999998","0.410457674","0.35287337399999996","0.238256249","Memantine","1.4144427","c-SC-m","0.18403574399999997","1.302499698","0.1046975","0.135007849","0.757758725","0.40523629200000005","1.8113754380000002","0.12389808"
"320_15","0.861687726","0.48465704","0.420126354","0.360785199","0.471344765","2.082581227","0.457355596","0.21683213","0.84183213","0.481272563","1.272111913","3.1380866430000003","1.397563177","0.684115523","0.28745487399999997","0.324458484","0.5888989170000001","2.5388086640000003","5.008122744","0.722924188","0.472924188","0.365072202","0.18930505399999997","0.379738267","0.793095668","0.287229242","0.22450361","2.5769404330000003","0.199232852","1.799187726","0.756543321","0.368907942","0.31024368199999997","0.88898917","0.92599278","0.753610108","1.757220217","0.527075812","1.915388087","0.44088447700000005","1.7016993459999998","0.114379085","0.105490196","0.180653595","0.197254902","0.15869281","C/S","0.32418300699999997","1.530457516","0.233856209","0.165620915","0.13254902","Control","0.155686275","0.099346405","0.16849673199999998","0.16395347366666663","0.496732026","0.17986928100000002","0.331633987","0.934901961","2.01124183","0.436371841","0.197908497","0.4427450979999999","0.212156863","0.185620915","0.557124183","0.5288808660000001","0.210588235","Memantine","1.357385621","c-CS-m","0.17372549","1.357647059","0.124575163","0.176601307","0.8584313729999999","0.19787906100000002","0.7751633990000001","0.114379085"
"3477_15","0.673364245","0.442812983","0.414477074","0.346470891","0.471406491","1.875579598","0.436115404","0.248068006","0.881761978","0.431478619","1.048686244","2.182122617","1.229005667","0.560793405","0.285419887","0.304224626","0.524471922","2.031684699","3.595054096","0.636012365","0.492787223","0.386398764","0.204276146","0.376867594","0.7120041220000001","0.32199897","0.227717671","3.687789799","0.212004122","1.736733642","0.639876352","0.3776403920000001","0.331014941","0.921432251","0.7326120559999999","0.8456980940000001","1.4304482230000002","0.44384338","2.543276662","0.586553323","1.641167304","0.100864145","0.255418615","0.18143319866666663","0.16418756199999998","0.15214619599999998","C/S","0.276668083","1.202861595","0.205978184","0.13599660000000002","0.137413231","Control","0.150162913","0.101147471","0.214902961","0.1931002393333333","0.41705624","0.154271143","0.30599235","0.7464230059999999","1.865561694","0.433797012","0.203286585","0.292109364","0.224252727","0.159654342","0.413372999","0.5497166410000001","0.16149596300000002","Saline","1.185295368","c-CS-s","0.140104831","1.343816405","0.114463805","0.15866270000000002","0.75293951","0.600463679","2.668791614","0.100864145"
"362_2","0.726413856","0.397323186","0.424091327","0.29969820199999997","0.267418974","2.220705944","0.32961553600000004","0.144338013","0.588374229","0.371998425","1.207321874","2.570003936","1.237895289","0.597821808","0.217687967","0.26190788600000003","0.483925994","2.214145125","3.711192757","0.5390368720000001","0.489437082","0.280934261","0.13685868","0.673008791","0.621571972","0.197743078","0.16008397800000002","4.503083585","0.188557932","1.285789267","0.376590999","0.291562787","0.23750164","0.917333683","0.8320430390000001","0.721690067","1.593754101","0.33840703299999997","1.161527359","0.42396011","0.884687047","0.127389414","0.106203851","0.123041888","0.18487337","0.121385688","S/C","0.245669726","0.991166931","0.16789731600000002","0.149679111","0.091229039","Control","0.22082672","0.12380098","0.116900145","0.155061762","0.5592436679999999","0.169898558","0.26671727300000003","1.066800083","2.111586502","0.30087915","0.132012974","0.295562763","0.258643296","0.17065765","0.392933545","0.438262695","0.16058243","Memantine","1.242426334","c-SC-m","0.18963494600000003","1.214339935","0.130425782","0.120212546","0.870126285","0.37750951299999996","1.451107584","0.127389414"
"3478_5","0.7001305329999999","0.432419604","0.396582414","0.376171829","0.32063605100000003","2.394802421","0.352082592","0.171235315","0.597009612","0.385190459","1.4606621569999998","3.283730865","1.425299632","0.60674024","0.256437641","0.30129346100000004","0.495075353","2.584430996","4.786994185","0.608876231","0.387445117","0.384715794","0.153672719","0.326688027","0.796724813","0.24089237","0.16981132100000002","3.2308057430000003","0.190577904","1.457932835","0.427791622","0.320161386","0.28930817600000003","0.740358372","0.896997745","0.6390174439999999","1.709505162","0.419959653","2.273050908","0.51323128","2.045623666","0.132967368","0.336749009","0.14126258","0.218786215","0.120158585","C/S","0.336200061","1.807502287","0.166453187","0.180237877","0.122171394","Control","0.22378774","0.12284233","0.21140591600000003","0.1915828","0.533882281","0.203598658","0.344983227","1.057395547","2.323940226","0.33404533","0.165599268","0.452820982","0.22146996","0.155962184","0.551204636","0.437403584","0.245074718","Saline","1.116376944","c-CS-s","0.177432144","1.806221409","0.123025313","0.181823727","0.908081732","0.488667379","1.980847819","0.132967368"
"3412_8","0.703358613","0.345828819","0.354279523","0.299458288","0.261971831","2.095774648","0.373131094","0.190682557","0.601733478","0.292091008","1.06652221","2.034886241","0.953629469","0.419934995","0.24312026","0.275189599","0.477573131","2.291657638","3.671505959","0.6132177679999999","0.479089924","0.30097508100000003","0.191115926","0.707908992","0.680173348","0.27063922","0.196966414","6.048754063","0.213434453","1.230552546","0.399566631","0.391549296","0.308992416","0.8936078009999999","0.8912242690000001","1.16468039","1.714626219","0.320043337","1.211700975","0.50552546","0.811548484","0.128377452","0.175421753","0.17761623899999998","0.17295295600000002","0.158414484","S/C","0.309834042","0.998079824","0.23343848600000003","0.166232341","0.120148128","Control","0.296941435","0.157728707","0.17473597600000002","0.28418598300000003","0.5845563020000001","0.165135098","0.279111233","1.058565355","2.617062131","0.304442037","0.16307776699999998","0.32546975699999997","0.202167055","0.178302016","0.459607736","0.369880823","0.183513921","Memantine","1.418186806","c-SC-m","0.191468934","1.842408449","0.143601701","0.143190235","0.819777808","0.453737811","1.766150048","0.128377452"
"3423_14","0.850704935","0.351208459","0.34491440100000004","0.303121853","0.315458207","2.195115811","0.451158107","0.205438066","0.583333333","0.238418933","1.117321249","2.367824773","1.095417925","0.465760322","0.270392749","0.298338369","0.4818731120000001","2.551863041","4.049093656","0.597935549","0.429506546","0.289778449","0.21878147","0.865810675","0.780715005","0.31344410899999997","0.250503525","3.301359517","0.237411883","1.396022155","0.33182275899999997","0.36203424","0.32099697899999996","0.7910372609999999","0.860271903","0.79959718","1.697633434","0.289274924","1.231117825","0.437814703","1.359062126","0.13999657699999998","0.06058531599999999","0.153517029","0.161903132","0.150949855","S/C","0.302584289","1.42683553","0.206571966","0.172000685","0.10833476","Control","0.208796851","0.128872155","0.141536882","0.231901421","0.604141708","0.181242512","0.304809173","0.85264419","2.5373951740000003","0.295820745","0.170289235","0.280164299","0.231045696","0.186548006","0.519767243","0.356243706","0.161389697","Saline","1.429573849","c-SC-s","0.208625706","1.719322266","0.125791545","0.161047407","0.8562382340000001","0.337613293","1.495464659","0.13999657699999998"
